Timestamp,Voltage,Time
18:12:33.704,2.37,93.704
18:12:33.771,2.37,93.771
18:12:33.810,2.38,93.81
18:12:33.878,2.39,93.878
18:12:33.911,2.39,93.911
18:12:33.979,2.39,93.979
18:12:34.017,2.39,94.017
18:12:34.051,2.39,94.051
18:12:34.121,2.39,94.121
18:12:34.155,2.38,94.155
18:12:34.224,2.39,94.224
18:12:34.260,2.38,94.26
18:12:34.330,2.38,94.33
18:12:34.365,2.38,94.365
18:12:34.403,2.37,94.403
18:12:34.473,2.37,94.473
18:12:34.510,2.36,94.51
18:12:34.580,2.36,94.58
18:12:34.613,2.36,94.613
18:12:34.686,2.36,94.686
18:12:34.719,2.36,94.719
18:12:34.758,2.36,94.758
18:12:34.825,2.36,94.825
18:12:34.860,2.36,94.86
18:12:34.930,2.36,94.93
18:12:34.967,2.36,94.967
18:12:35.001,2.35,95.001
18:12:35.077,2.35,95.077
18:12:35.111,2.36,95.111
18:12:35.178,2.37,95.178
18:12:35.212,2.37,95.212
18:12:35.280,2.37,95.28
18:12:35.316,2.38,95.316
18:12:35.350,2.39,95.35
18:12:35.425,2.38,95.425
18:12:35.463,2.38,95.463
18:12:35.501,2.38,95.501
18:12:35.574,2.38,95.574
18:12:35.610,2.38,95.61
18:12:35.683,2.38,95.683
18:12:35.718,2.37,95.718
18:12:35.752,2.37,95.752
18:12:35.823,2.37,95.823
18:12:35.861,2.37,95.861
18:12:35.929,2.37,95.929
18:12:35.962,2.37,95.962
18:12:36.037,2.36,96.037
18:12:36.074,2.36,96.074
18:12:36.107,2.36,96.107
18:12:36.177,2.36,96.177
18:12:36.213,2.36,96.213
18:12:36.280,2.35,96.28
18:12:36.314,2.35,96.314
18:12:36.385,2.35,96.385
18:12:36.423,2.35,96.423
18:12:36.460,2.35,96.46
18:12:36.527,2.35,96.527
18:12:36.561,2.35,96.561
18:12:36.634,2.35,96.634
18:12:36.668,2.36,96.668
18:12:36.702,2.36,96.702
18:12:36.774,2.37,96.774
18:12:36.811,2.38,96.811
18:12:36.878,2.39,96.878
18:12:36.911,2.39,96.911
